query_4816.rq;1;2115;16654;2114;21
query_4818.rq;109;9463;2552521;1015;5284
query_4867.rq;1;484;8113;484;20
query_488.rq;1;438;13743;437;42
query_476.rq;1;346;3141;345;1
query_4839.rq;-1;-1;-1;-1;-1
query_4805.rq;23;6725;1562368;2181;9980
query_4845.rq;1;24273;30373;24272;56
query_4782.rq;6;1933;128264;0;0
query_4882.rq;326;33410;15518316;797;1289058
query_4905.rq;-1;-1;-1;-1;-1
query_4767.rq;1;630;9390;630;1
query_4885.rq;1;25252;30373;25250;56
query_4884.rq;880;39434;30075485;596;87584
query_4796.rq;-1;-1;-1;-1;-1
query_4907.rq;3;598;137367;446;270
query_4798.rq;9;2484;172062;2091;327
query_4876.rq;1;214;3403;0;0
query_4823.rq;1;276;4802;273;9
query_4824.rq;-1;-1;-1;-1;-1
query_4751.rq;5;2140;287612;682;428
query_481.rq;1;422;29825;421;38
query_4917.rq;4;879;123897;496;364
query_4887.rq;-1;-1;-1;-1;-1
query_4783.rq;3718;200878;87713782;1259;181906
query_4795.rq;343;11802;10203219;571;34241
query_4747.rq;-1;-1;-1;-1;-1
query_4869.rq;-1;-1;-1;-1;-1
query_4789.rq;3100;158830;37799981;770;2444
query_6105.rq;71;26526;1559015;3700;1161
query_4817.rq;-1;-1;-1;-1;-1
query_4803.rq;1177;71183;29700705;1568;67319
query_4827.rq;1;3269;3887;0;0
query_4819.rq;1;13;2571;12;1
query_474.rq;175;12528;4407273;1058;8532
query_2159.rq;2;669;38121;0;0
query_4781.rq;3;389;47200;0;0
query_4821.rq;3;523;43519;0;0
query_4836.rq;334;26761;15991287;1328;971529
query_4880.rq;1;27280;30373;27279;56
query_4814.rq;21;2381;720208;371;2056
query_486.rq;192;8098;8392565;578;19110
query_483.rq;3;1137;39492;0;0
query_4806.rq;3;1311;72913;0;0
query_4815.rq;-1;-1;-1;-1;-1
query_4848.rq;1;61;2536;60;1
query_4830.rq;670;55324;15703175;923;12396
query_4913.rq;4;1179;53155;0;0
query_4843.rq;609;31015;22359393;384;60831
query_4855.rq;4;505;124373;266;313
query_4792.rq;17;5938;364563;2511;297
query_4773.rq;3;340;80221;0;0
query_4846.rq;5;2906;279870;1342;425
query_4826.rq;95;179350;1804178;11070;648
query_4791.rq;14;1305;346178;896;669
query_4862.rq;1;24907;3935;0;0
query_4842.rq;-1;-1;-1;-1;-1
query_4811.rq;590;58963;40289489;485;58991
query_11553.rq;1;26489;3935;0;0
query_4891.rq;-1;-1;-1;-1;-1
query_4757.rq;-1;-1;-1;-1;-1
query_4910.rq;338;38417;17562262;796;33759
query_4896.rq;1;24034;3901;24034;1
query_4797.rq;-1;-1;-1;-1;-1
query_4903.rq;323;18898;4879739;750;1905
query_4874.rq;4;1140;119983;946;351
query_477.rq;379;39394;25930239;275;37884
query_4813.rq;-1;-1;-1;-1;-1
query_4840.rq;5;553;67090;553;2
query_4772.rq;13;1441;292298;923;210
query_4915.rq;79;6272;1827696;905;3671
query_4799.rq;1;269;4803;269;9
query_490.rq;1;22183;3901;22182;1
query_4765.rq;74;4617;3235438;763;7336
query_4777.rq;38;3809;1523149;715;3546
query_4822.rq;5;1507;95190;1505;4
query_4841.rq;4;1033;211046;558;318
query_4886.rq;1;270;3403;0;0
query_4775.rq;-1;-1;-1;-1;-1
query_4852.rq;3723;250882;87515977;623;180261
query_4771.rq;1;3207;3887;0;0
query_4864.rq;3;663;54923;0;0
query_4825.rq;1;322;12695;322;16
query_47.rq;-1;-1;-1;-1;-1
query_4838.rq;-1;-1;-1;-1;-1
query_4752.rq;259;13278;14933859;608;25805
query_4785.rq;22;1443;746356;399;2139
