L2.txt;36039;285176;97965172;13689;381
F3.txt;6318;40527;16001779;6939;83
S5.txt;14828;93196;41966817;0;0
F1.txt;3503;23769;9429435;0;0
F2.txt;7892;49672;20096355;7843;68
S1.txt;700;4336;1837600;0;0
L1.txt;62;382;182071;377;5
C1.txt;-1;-1;-1;-1;-1
S3.txt;13574;84210;39444736;0;0
L4.txt;5799;35751;14419625;482;597
C2.txt;-1;-1;-1;-1;-1
L5.txt;10610;64383;26409913;609;503
S7.txt;3;26;37325;0;0
F5.txt;445;2750;1184471;2635;42
L3.txt;34;215;96372;208;17
F4.txt;9811;57855;25453819;7526;511
S2.txt;3593;19611;9822424;1721;133
S4.txt;8619;47178;24230339;3422;10
S6.txt;4323;20969;12202816;940;85
