query6027.sparql;524;49540;25227406;49533;107
query1624.sparql;2794;153600;48312173;152286;41489
query5536.sparql;3908;187504;46710510;187320;1694
query2493.sparql;8;22870;17966615;0;0
query1120.sparql;6;13310;10629258;0;0
query2620.sparql;3426;175240;49101482;175086;1075
query1373.rq;6;12131;10629261;0;0
query3537.sparql;25;11875;11030621;11844;5826
query1058.sparql;303;30030;14524358;29829;12906
query6045.sparql;1158;69126;29912475;69096;833
query3815.sparql;223;26725;15122078;26602;6270
query1831.sparql;4261;237025;65356395;235071;62410
query4140.sparql;18;15110;12595040;0;0
query1657.sparql;454;42242;20514939;41963;9535
query1038.sparql;419;39916;16051928;39607;18324
query1903.sparql;1003;73019;27772486;72868;1034
query5395.sparql;823;52353;22858634;52296;690
query1667.sparql;510;45968;21099460;45740;7328
query4273.sparql;271;29704;15729807;29386;15816
query2562.sparql;3991;183949;53874605;183764;1249
query5319.sparql;1167;63552;25623353;63513;540
query6115.sparql;740;58947;26718784;58933;398
query2255.sparql;10;22605;17971743;0;0
query4207.sparql;224;26540;15205674;26403;6922
query1478.sparql;7;19782;15168966;0;0
query192.sparql;56;14667;10797053;14533;25793
query3183.sparql;19;13920;10909267;13879;4515
query2668.sparql;4095;190233;54820466;190032;1348
query1533.sparql;2627;155653;46311090;154543;38855
query6250.sparql;669;48501;26269928;48492;218
query3447.sparql;17;14180;11026346;14145;7273
query1230.rq;501;42070;18602775;41757;15449
query1082.sparql;928;56708;22593851;56104;39425
query1323.sparql;7;22240;15168966;0;0
query3766.sparql;25;16626;11400931;16558;12875
query1405.rq;23;14444;11089175;14407;7273
query139.sparql;43;13093;10308151;12994;19175
query3442.sparql;25;13335;11250604;13247;17002
query239.sparql;7;9965;8911632;0;0
query3024.sparql;3482;153134;49636934;152970;1073
query1700.sparql;7;13950;15168966;0;0
query3079.sparql;1022;46925;29346419;46881;314
query2864.sparql;258;27662;23014759;27651;96
query5557.sparql;823;34304;22858634;34243;690
query3787.sparql;271;20746;15729807;20407;15816
query1972.sparql;452;26926;22455451;26860;473
query981.sparql;724;29650;19791024;29167;28717
query1163.sparql;247;15945;13714674;15785;9916
query3077.sparql;1022;30227;29346419;30175;314
query1559.rq;1375;37420;31437642;36836;20212
