1query4727.sparql;1157;133931;25198810;133489;800
1query166.sparql;19;20331;9512133;20271;8421
1query123.sparql;22;16598;9448467;16559;7023
query1659.rq;1161;166297;28958003;165720;17267
1query611.sparql;15;19226;9260733;19199;4823
query1800.rq;-1;-1;-1;-1;-1
1query4150.sparql;14;23516;12573774;0;0
1query2703.sparql;9;41387;20932349;0;0
1query1622.sparql;1835;231165;37173387;230269;27732
1query3603.sparql;30;26072;11300019;26013;10456
1query2475.sparql;1965;242398;37360033;242063;2174
1query3229.sparql;19;23507;10909267;23473;4515
1query5144.sparql;1167;152938;25623353;152871;540
1query1531.sparql;-1;-1;-1;-1;-1
1query4846.sparql;13;30540;15033922;0;0
1query6219.sparql;21;45896;21324796;0;0
1query2596.sparql;1990;244098;37163447;243996;660
1query1657.rq;6;19163;8908531;0;0
1query5377.sparql;16;37192;16750329;0;0
1query5872.sparql;859;120160;27607019;120132;690
1query691.sparql;387;67510;15532664;67209;15638
1query1146.sparql;6;23375;10629258;0;0
1query4357.sparql;12;26154;12556950;0;0
1query1829.sparql;-1;-1;-1;-1;-1
1query3348.sparql;17;20353;10661024;0;0
1query227.sparql;5;17894;8904332;0;0
1query5682.sparql;1497;171509;32558460;171488;576
1query412.sparql;15;20440;9265882;20413;4950
1query4201.sparql;264;58605;15663466;58419;7908
1query3963.sparql;271;58457;15729807;58090;15816
1query4512.sparql;-1;-1;-1;-1;-1
1query5943.sparql;17;43729;21298510;0;0
1query1937.sparql;8;34395;17966615;0;0
1query5506.sparql;20;34582;16785088;0;0
1query217.sparql;23;22893;9459001;22852;7268
1query3727.sparql;30;21616;11300019;21547;10456
1query4796.sparql;656;101473;20686029;101168;948
1query6145.sparql;15;41456;21286706;0;0
1query1264.sparql;851;118707;25179215;118295;12438
1query3474.sparql;30;25523;11300019;25462;10456
1query3763.sparql;49;28635;12787072;28377;42196
1query487.sparql;7;15886;8911747;0;0
1query3754.sparql;23;21012;11085295;20915;14546
query1318.rq;7;32222;15168969;0;0
1query2747.sparql;2727;294647;43279493;294503;844
1query5429.sparql;20;34124;16785088;0;0
query1421.rq;9;29585;15177562;0;0
1query4336.sparql;264;52405;15663464;52223;7908
1query4843.sparql;13;31219;15022072;0;0
1query944.sparql;779;99122;20649564;98514;32945
