http://dbpedia.org/property/reign,400
http://dbpedia.org/property/hasPhotoCollection,388
http://www.w3.org/2004/02/skos/core#broader,369
http://dbpedia.org/property/commonName,355
http://dbpedia.org/property/deathDate,340
http://dbpedia.org/ontology/associatedBand,335
http://dbpedia.org/property/instrument,305
http://dbpedia.org/property/currentMembers,305
http://dbpedia.org/property/postalabbreviation,298
http://dbpedia.org/ontology/associatedMusicalArtist,295
http://www.w3.org/2003/01/geo/wgs84_pos#geometry,269
http://dbpedia.org/property/dateOfBirth,265
http://xmlns.com/foaf/0.1/primaryTopic,255
http://dbpedia.org/ontology/demonym,249
http://dbpedia.org/property/series,237
http://dbpedia.org/property/acronym,237
http://dbpedia.org/ontology/isPartOf,228
http://dbpedia.org/ontology/genre,201
http://dbpedia.org/property/starring,199
http://dbpedia.org/property/caption,193
http://dbpedia.org/property/shortDescription,180
http://dbpedia.org/ontology/elevation,179
http://dbpedia.org/property/birthPlace,175
http://dbpedia.org/ontology/state,170
http://purl.org/voc/vrank#hasRank,161
http://dbpedia.org/property/occupation,159
http://purl.org/voc/vrank#rankValue,159
http://www.w3.org/1999/02/22-rdf-syntax-ns#type1,156
http://dbpedia.org/property/logo,155
http://dbpedia.org/ontology/populationEstimate,146
http://dbpedia.org/property/type,131
http://dbpedia.org/ontology/class,127
http://dbpedia.org/ontology/iso6391Code,123
http://dbpedia.org/property/genre,122
http://dbpedia.org/ontology/name,115
http://dbpedia.org/property/populationEstimate,112
http://dbpedia.org/property/year,108
http://xmlns.com/foaf/0.1/givenName,106
http://www.w3.org/2002/07/owl#equivalentClass,103
http://dbpedia.org/ontology/numberOfPages,91
http://data.linkedmdb.org/resource/movie/performance,90
http://dbpedia.org/ontology/foundationPlace,88
http://dbpedia.org/property/populationTotal,87
http://dbpedia.org/ontology/award,86
http://dbpedia.org/property/author,79
http://dbpedia.org/ontology/product,79
http://dbpedia.org/property/weight,77
http://dbpedia.org/property/residence,75
http://dbpedia.org/ontology/college,75
http://dbpedia.org/ontology/areaTotal,74
http://dbpedia.org/ontology/parent,73
http://dbpedia.org/ontology/parentCompany,72
http://dbpedia.org/ontology/kingdom,71
http://dbpedia.org/ontology/university,71
http://www.w3.org/2004/02/skos/core#prefLabel,70
http://dbpedia.org/ontology/phylum,70
http://purl.org/dc/terms/title,68
http://dbpedia.org/ontology/genus,67
http://dbpedia.org/property/director,67
http://dbpedia.org/ontology/PopulatedPlace/areaTotal,67
http://dbpedia.org/ontology/child,66
http://dbpedia.org/property/placeOfBirth,66
http://dbpedia.org/property/distributor,66
http://dbpedia.org/ontology/officialLanguage,65
http://dbpedia.org/property/populationCensus,65
http://dbpedia.org/ontology/developer,64
http://dbpedia.org/ontology/almaMater,62
http://dbpedia.org/ontology/origin,60
http://purl.org/dc/elements/1.1/description,59
http://dbpedia.org/ontology/leader,59
http://dbpedia.org/property/title,59
http://dbpedia.org/ontology/designer,59
http://dbpedia.org/ontology/weight,58
http://dbpedia.org/ontology/mass,56
http://dbpedia.org/ontology/team,55
http://dbpedia.org/ontology/order,55
http://dbpedia.org/ontology/imdbid,54
http://dbpedia.org/property/before,52
http://dbpedia.org/ontology/populationMetro,52
http://dbpedia.org/property/mass,52
http://dbpedia.org/property/after,52
http://dbpedia.org/ontology/bandMember,52
http://dbpedia.org/ontology/runwayDesignation,52
http://dbpedia.org/ontology/creator,51
http://dbpedia.org/ontology/education,50
http://dbpedia.org/property/latitude,50
http://dbpedia.org/ontology/occupation,50
http://dbpedia.org/property/language,50
http://dbpedia.org/ontology/inseeCode,49
http://dbpedia.org/property/longitude,48
http://dbpedia.org/property/currentclub,47
http://dbpedia.org/ontology/influenced,46
http://dbpedia.org/ontology/manufacturer,45
http://dbpedia.org/ontology/Work/runtime,45
http://dbpedia.org/ontology/musicalBand,44
http://dbpedia.org/property/nativeName,44
http://dbpedia.org/property/chain,44
http://dbpedia.org/property/league,44
http://dbpedia.org/ontology/river,42
http://dbpedia.org/property/officialLanguages,42
http://dbpedia.org/ontology/league,42
http://dbpedia.org/ontology/musicalArtist,41
http://dbpedia.org/ontology/field,41
http://dbpedia.org/ontology/officialSchoolColour,41
http://dbpedia.org/property/children,40
http://dbpedia.org/ontology/sourceCountry,40
http://dbpedia.org/property/populationDemonym,40
http://dbpedia.org/ontology/influencedBy,40
http://dbpedia.org/property/nationality,40
http://dbpedia.org/property/conventionalLongName,39
http://dbpedia.org/ontology/colourName,38
http://dbpedia.org/ontology/precursor,38
http://dbpedia.org/property/locationTown,37
http://dbpedia.org/ontology/gross,37
http://dbpedia.org/ontology/locationCity,37
http://dbpedia.org/ontology/foundingPerson,36
http://dbpedia.org/ontology/leaderName,36
http://dbpedia.org/ontology/source,36
http://dbpedia.org/ontology/position,36
http://dbpedia.org/property/nickname,36
http://dbpedia.org/ontology/runwaySurface,36
http://xmlns.com/foaf/0.1/surname,35
http://dbpedia.org/property/manufacturer,34
http://dbpedia.org/ontology/abbreviation,34
http://dbpedia.org/ontology/battle,34
http://dbpedia.org/property/nationalteam,34
http://dbpedia.org/property/region,34
http://dbpedia.org/ontology/numberOfStudents,33
http://dbpedia.org/ontology/predecessor,33
http://dbpedia.org/ontology/launchSite,33
http://dbpedia.org/ontology/formerBandMember,31
http://dbpedia.org/property/spouse,31
http://dbpedia.org/ontology/stateOfOrigin,31
http://dbpedia.org/property/dateOfDeath,31
http://dbpedia.org/ontology/locatedInArea,31
http://dbpedia.org/property/headquarters,30
http://dbpedia.org/ontology/publicationDate,30
http://dbpedia.org/ontology/ingredient,30
http://dbpedia.org/ontology/successor,30
http://dbpedia.org/property/pubDate,29
http://dbpedia.org/ontology/series,29
http://dbpedia.org/property/populationAsOf,29
http://dbpedia.org/ontology/company,29
http://dbpedia.org/ontology/Person/height,29
http://dbpedia.org/property/city,29
http://dbpedia.org/property/settlemantType,29
http://dbpedia.org/property/position,28
http://dbpedia.org/ontology/residence,28
http://dbpedia.org/ontology/instrument,28
http://dbpedia.org/ontology/crosses,27
http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#birthCountry,27
http://dbpedia.org/ontology/runwayLength,27
http://dbpedia.org/property/model,27
http://dbpedia.org/ontology/wikiPageExternalLink,27
http://dbpedia.org/ontology/mayor,27
http://dbpedia.org/property/airline,26
http://dbpedia.org/ontology/locationCountry,26
http://dbpedia.org/ontology/recordLabel,26
http://xmlns.com/foaf/0.1/person,26
http://dbpedia.org/ontology/placeOfBirth,25
http://dbpedia.org/property/length,24
http://dbpedia.org/property/students,24
http://dbpedia.org/ontology/militaryBranch,24
http://dbpedia.org/ontology/affiliation,23
http://dbpedia.org/ontology/manager,23
http://dbpedia.org/property/successor,23
http://dbpedia.org/ontology/era,23
http://dbpedia.org/ontology/budget,23
http://dbpedia.org/ontology/wikiPageDisambiguates,22
http://dbpedia.org/ontology/callsignMeaning,22
http://dbpedia.org/ontology/portrayer,22
http://dbpedia.org/property/workplaces,22
http://dbpedia.org/property/predecessor,22
http://www.w3.org/1999/02/22-rdf-syntax-nstype,22
http://dbpedia.org/property/numberOfRooms,22
http://dbpedia.org/ontology/label,22
http://dbpedia.org/property/fleetSize,21
http://dbpedia.org/ontology/architecturalStyle,21
http://dbpedia.org/ontology/managerClub,21
http://dbpedia.org/property/iso3166code,21
http://dbpedia.org/property/elevationM,21
http://xmlns.com/foaf/0.1/firstName,20
http://dbpedia.org/property/wins,20
http://dbpedia.org/ontology/district,20
http://dbpedia.org/property/iso31661Alpha,20
http://dbpedia.org/property/showName,20
http://dbpedia.org/ontology/militaryUnit,19
http://dbpedia.org/property/countryCode,19
http://dbpedia.org/property/total,19
http://dbpedia.org/property/releaseDate,19
http://dbpedia.org/property/losses,19
http://dbpedia.org/ontology/profession,19
http://dbpedia.org/property/ko,19
http://dbpedia.org/ontology/publisher,18
http://dbpedia.org/property/birthName,18
http://dbpedia.org/ontology/literaryGenre,18
http://dbpedia.org/ontology/viceChancellor,17
http://dbpedia.org/property/subdivisionName,17
http://dbpedia.org/property/almaMater,17
http://dbpedia.org/property/yearEnd,17
http://dbpedia.org/ontology/inflow,17
http://dbpedia.org/property/fifaRank,16
http://dbpedia.org/property/owner,16
http://dbpedia.org/ontology/broadcastArea,16
http://dbpedia.org/property/pushpinMap,15
http://dbpedia.org/ontology/vicePresident,15
http://dbpedia.org/ontology/riverMouth,15
http://dbpedia.org/ontology/relation,15
http://dbpedia.org/ontology/operatingSystem,15
http://dbpedia.org/ontology/division,15
http://dbpedia.org/ontology/narrator,15
http://schema.org/location,15
http://dbpedia.org/ontology/restingPlace,15
http://dbpedia.org/property/capital,14
http://dbpedia.org/ontology/mouthPlace,14
http://dbpedia.org/property/budget,14
http://dbpedia.org/ontology/headquarter,14
http://dbpedia.org/property/president,14
http://dbpedia.org/ontology/mouthMountain,14
http://dbpedia.org/ontology/sisterStation,14
http://dbpedia.org/property/origin,14
http://dbpedia.org/property/developer,14
http://dbpedia.org/property/relatives,14
http://dbpedia.org/ontology/birthYear,14
http://www.w3.org/1999/02/22-rdf-syntax-ns#label,14
http://dbpedia.org/ontology/deathDay,13
