query_8251.rq;1;675;3188;674;1
query_8321.rq;1;52;4017;52;1
query_826.rq;3;151;130199;89;227
query_8291.rq;2;90;48320;77;119
query_8392.rq;1396;80800;25392950;37971;208
query_8290.rq;1;13;2629;13;1
query_832.rq;1;38;3057;38;1
query_833.rq;2;83;72599;65;158
query_8246.rq;272;9574;11082868;507;23124
query_8312.rq;305;39643;4228900;0;0
query_8301.rq;1;66;21182;66;29
query_8245.rq;299;39089;4136402;0;0
query_8351.rq;1;5;2535;5;1
query_8262.rq;100;3916;2076756;353;177
query_8308.rq;2;59;38025;0;0
query_8382.rq;1775;57582;12564180;989;376
query_4365.rq;6;254;126180;0;0
query_8388.rq;298;5399;12978812;60;29753
query_8253.rq;28;389;332995;113;21
query_8318.rq;4;108;136146;59;394
query_8383.rq;48;6862;871686;1004;268
query_8233.rq;1;11;2569;11;1
query_8265.rq;3;126;39655;0;0
query_8346.rq;12;221;249101;116;472
query_8341.rq;634;12967;35288863;71;63365
query_8256.rq;7;492;383116;288;1381
query_8349.rq;1;91;30832;90;47
query_8329.rq;45;916;1143531;211;836
query_8241.rq;204;2854;2458352;115;163
query_8237.rq;65;1779;3014925;244;123284
query_8220.rq;259;9332;10516752;489;21962
query_8270.rq;681;128040;14777966;3280;525
query_8244.rq;570;22750;11257927;804;3449
query_8297.rq;1;48;3593;48;1
query_8302.rq;5;131;157723;68;451
query_8367.rq;76;1345;1758802;133;1518
query_8322.rq;6;252;123611;0;0
query_8247.rq;2251;32223;64811922;54;225094
query_8284.rq;188;4769;1999267;498;177
query_824.rq;1399;21990;38623003;103;139676
query_8337.rq;1;97;9616;96;26
query_8369.rq;665;127777;14497741;3502;451
query_828.rq;4;307;195947;261;403
query_8315.rq;1;35;3271;35;2
query_8327.rq;63;1167;1457926;160;1273
query_8279.rq;3;68;69189;0;0
query_8288.rq;106;1608;3665611;43;10502
query_8294.rq;6;219;101146;217;4
query_8240.rq;2795;89256;19411929;664;525
query_978.rq;58;980;1346961;154;1173
query_822.rq;96;1252;1473428;300;156
query_8360.rq;589;21555;9427447;672;111
query_8277.rq;2;67;49692;58;101
query_8248.rq;2826;51742;168038428;48;282543
query_8293.rq;1;159;3881;0;0
query_8224.rq;1;45;3397;0;0
query_8331.rq;1;3;2456;3;1
query_8310.rq;425;5665;10676720;79;42461
query_8380.rq;5;188;111527;185;139
query_8368.rq;38;575;918805;139;1774
query_8365.rq;1712;53975;11992670;648;330
query_8313.rq;1;44;8595;44;22
query_8304.rq;25;534;1363342;50;2422
query_8239.rq;3;178;70460;178;2
query_8273.rq;84;1111;1000360;139;51
query_8286.rq;966;12874;24894557;61;96584
query_8342.rq;4;151;94983;147;106
query_8359.rq;9;221;305695;72;884
query_8295.rq;13;363;120517;360;1
query_8323.rq;1;99;30832;98;47
query_8243.rq;183;2296;2728149;123;1044
query_830.rq;4;114;54478;0;0
query_8390.rq;9;1240;183021;837;50
query_8381.rq;5;113;109198;111;68
query_8356.rq;1;757;15942;757;26
query_8238.rq;7;207;380410;75;677
query_8283.rq;1;57;4013;56;1
query_8391.rq;1;12;2535;12;1
query_8372.rq;1;60;3881;0;0
query_8379.rq;7;150;102347;147;5
query_8298.rq;3;110;39650;0;0
query_8252.rq;1;53;3593;52;1
query_8339.rq;3;142;36278;142;6
query_8373.rq;121;2018;3297255;157;7235
query_8387.rq;144;6016;2881247;357;83
query_8316.rq;1;697;3757;0;0
query_8317.rq;1638;61844;32315826;760;9784
query_8340.rq;235;5748;2535890;484;203
query_836.rq;9;154;260473;36;877
query_8292.rq;1;800;3757;0;0
query_8235.rq;288;10881;3587590;248;374
query_8266.rq;1;252;3445;0;0
query_834.rq;1;36;3765;0;0
query_8394.rq;19;344;326682;326;719
query_8375.rq;1;268;3929;0;0
query_837.rq;97;1697;2356154;174;2906
query_8371.rq;7;118;154773;88;263
query_8229.rq;7;135;76127;0;0
query_8264.rq;1805;67461;25506973;295;375
query_8299.rq;3;129;57896;129;19
query_8259.rq;5;122;174098;69;476
query_8374.rq;940;17694;55880700;65;93981
query_8370.rq;4;162;110985;74;312
query_8300.rq;1;93;23912;91;34
query_8230.rq;64;1946;2773800;62;6376
query_8276.rq;32;385;764593;125;1466
query_8254.rq;40;1005;2663337;59;3945
query_8324.rq;1;8;2562;8;1
query_838.rq;1723;50501;12027659;1050;320
query_8338.rq;153;2169;4206119;76;15058
query_8384.rq;4;96;54503;0;0
query_8320.rq;1264;20468;58905728;54;126302
query_8296.rq;208;1433;2501794;89;152
query_8363.rq;321;7116;3449219;382;278
query_8227.rq;379;3295;8782448;96;18131
query_8232.rq;1;677;3757;0;0
query_8330.rq;3;103;39650;0;0
query_8334.rq;2;48;38025;0;0
query_835.rq;1;7;2456;6;1
query_8250.rq;179;3995;1949200;470;170
query_8344.rq;5;161;129342;159;41
query_8271.rq;262;6848;10590159;472;22054
query_8257.rq;110;1289;3900619;136;10705
query_8335.rq;5;50;50858;50;12
query_8319.rq;1;32;4012;32;1
query_8328.rq;94;3306;1956902;299;174
query_8358.rq;14;311;257762;275;480
query_8231.rq;1;111;44339;109;68
query_8234.rq;4508;165743;83392138;36705;870
query_8226.rq;425;4081;10676720;67;42461
query_8221.rq;4;117;54493;0;0
query_8326.rq;563;4741;13503027;41;56252
query_8263.rq;5;102;105288;100;64
query_8343.rq;108;688;2900455;83;5901
query_8311.rq;6;153;360941;59;527
query_823.rq;3;49;69189;0;0
query_8228.rq;1;63;50242;61;92
query_8261.rq;4;85;171847;46;356
query_8249.rq;21;147;501676;78;949
query_8386.rq;1;47;3569;0;0
query_3641.rq;191;1475;5253389;74;18830
query_825.rq;1;27;3273;27;2
query_82.rq;42;475;2395231;44;4125
query_8222.rq;622;4555;15618164;45;62105
query_8309.rq;1;43;3389;0;0
query_8223.rq;365;2166;8477724;91;17649
query_8307.rq;3;94;35520;94;3
query_8362.rq;1;3;2320;0;0
query_8348.rq;176;5486;5218952;239;4000
query_831.rq;208;890;2501794;69;152
query_8255.rq;17;194;610592;36;1670
query_8274.rq;19;1907;350517;591;92
query_8333.rq;104;9276;1279006;1311;569
query_8376.rq;514;14994;8245302;270;126
query_8285.rq;7;145;186864;113;488
query_8377.rq;1;594;3929;0;0
