L2.txt;8;4059;32950;1797;150
F3.txt;1;174;3324;173;7
S5.txt;25;4077;53736;0;0
F1.txt;8;1330;35420;0;0
F2.txt;1;201;7696;201;8
S1.txt;1;106;3841;106;5
L1.txt;1;136;1741;136;3
C1.txt;577;121685;5340200;548;201
S3.txt;80;16937;193807;0;0
L4.txt;3;9048;119165;3108;595
C2.txt;193;64585;2524858;8466;22
L5.txt;5;7306;60175;1027;205
S7.txt;1;328;1354;328;1
F5.txt;1;1191;15163;1191;38
L3.txt;1;694;3527;694;24
F4.txt;3;7758;134412;2044;233
S2.txt;6;13034;160642;4084;915
S4.txt;42;7387;117498;2952;3
S6.txt;3;1241;12710;506;45
