L2.txt;4;864;68367;843;105
F3.txt;22;699;352142;591;212
S5.txt;1;111;3471;0;0
F1.txt;48;8608;786408;0;0
F2.txt;5;315;150825;312;74
S1.txt;5;238;125139;237;5
L1.txt;3;65;42701;0;0
C1.txt;1299;62744;18851783;1238;201
S3.txt;1;130;3287;0;0
L4.txt;6;147;193563;55;590
C2.txt;807;19583;8923309;1952;22
L5.txt;29;442;981661;104;2681
S7.txt;3;136;39562;136;1
F5.txt;16;1654;201075;1248;50
L3.txt;1;51;9338;51;22
F4.txt;67;2590;616650;2237;258
S2.txt;2;90;82972;68;170
S4.txt;113;1845;1640322;145;30
S6.txt;2;84;63092;67;155
