query_11228.rq;8;1528;86590;0;0
query_3408.rq;784;5177;2021662;1930;313
query_5004.rq;-1;-1;-1;-1;-1
query_11278.rq;-1;-1;-1;-1;-1
query_11753.rq;11130;39456;30744387;1684;1172
query_6058.rq;5788;18308;14249501;874;421
query_8163.rq;521;1825;1415759;950;357
query_118.rq;1539;4765;3805996;780;109
query_12340.rq;6951;23294;17276745;1481;66
query_4287.rq;78067;243102;202752744;1747;24583
query_3421.rq;790;2521;2028908;1839;50
query_5438.rq;8;40;64363;0;0
query_2146.rq;18;65;101503;65;5
query_1808.rq;-1;-1;-1;-1;-1
query_3824.rq;-1;-1;-1;-1;-1
query_1823.rq;-1;-1;-1;-1;-1
query_3268.rq;-1;-1;-1;-1;-1
query_5245.rq;76757;244018;199353863;1570;24076
query_11434.rq;2165;7041;5540365;804;877
query_3339.rq;46757;153338;118798199;11243;93
query_8715.rq;33154;118931;91410253;973;17649
query_8237.rq;-1;-1;-1;-1;-1
query_8499.rq;47271;161114;125422009;8297;569
query_685.rq;-1;-1;-1;-1;-1
query_4824.rq;19982;59473;51966942;1804;1819
query_1419.rq;-1;-1;-1;-1;-1
query_5306.rq;17039;53786;43480344;926;2610
query_2771.rq;3774;12282;9888318;302;1878
query_8936.rq;7;31;49446;31;1
query_5565.rq;-1;-1;-1;-1;-1
query_10424.rq;72926;235196;183042332;9786;376
query_3484.rq;26546;112510;69985153;843;28960
query_64.rq;43474;139480;114783052;1030;152
query_8322.rq;12;71;142574;0;0
query_1639.rq;-1;-1;-1;-1;-1
query_239.rq;-1;-1;-1;-1;-1
query_4789.rq;45263;148108;119195112;964;250
query_4173.rq;74417;260054;204820130;13868;7720
query_9481.rq;1673;5756;4459112;946;1132
query_8219.rq;8;42;127641;0;0
query_12264.rq;1283;3811;3243833;2352;222
query_5224.rq;13626;43889;37846531;1384;185
query_7082.rq;28582;95753;78701429;15766;2786
query_10990.rq;11;54;135986;0;0
query_3411.rq;77788;271347;197339085;13794;945
query_1094.rq;735;2341;1896871;817;293
query_10279.rq;9;39;89570;38;2
query_1941.rq;49193;146536;122864143;6438;436
query_1292.rq;32874;117738;90704759;851;18138
query_4142.rq;-1;-1;-1;-1;-1
query_3154.rq;1;6;2607;6;1
query_892.rq;6604;20937;16388040;3541;22
query_9202.rq;-1;-1;-1;-1;-1
query_7113.rq;8;75;107039;0;0
query_4973.rq;49636;153314;123957015;6863;425
query_9615.rq;-1;-1;-1;-1;-1
query_1828.rq;62988;212566;174355707;1252;2437
query_3922.rq;7;38;27605;37;4
query_4714.rq;34822;106175;88171190;1568;5724
query_2283.rq;19744;59289;51337958;2102;1759
query_6392.rq;8032;24871;19997732;2041;38
query_6379.rq;510;1479;1340271;1445;11
query_10389.rq;5291;16146;13232485;1931;211
query_755.rq;-1;-1;-1;-1;-1
query_12112.rq;2;14;14714;0;0
query_11710.rq;33;127;101959;93;31
query_4559.rq;59698;185281;156023578;2429;22391
query_5300.rq;-1;-1;-1;-1;-1
query_12334.rq;248;794;680186;773;9
query_10617.rq;62988;223597;174342969;1126;2437
query_5618.rq;212;707;595959;701;4
query_1334.rq;597;2027;1545462;890;239
query_11366.rq;8;32;86591;0;0
query_10645.rq;11;58;139778;0;0
query_3204.rq;1673;5801;4459112;940;1132
query_6557.rq;592;1979;1477628;824;34
query_6428.rq;11853;40500;29089078;1442;21
query_1237.rq;11565;39560;29764973;0;0
query_2374.rq;132;452;367674;0;0
query_9583.rq;8;34;86625;0;0
query_2047.rq;-1;-1;-1;-1;-1
query_4930.rq;47017;158827;119463900;12100;95
query_8553.rq;803;2538;2016513;643;37
query_11455.rq;10;40;59547;39;3
query_3520.rq;41609;139471;110184654;671;63
query_10114.rq;-1;-1;-1;-1;-1
query_10917.rq;5;34;46603;34;1
query_8732.rq;12883;40902;32731684;855;320
query_7644.rq;79023;255592;208156965;330;78237
query_10588.rq;346;998;959147;301;341
query_3428.rq;27093;108971;71451456;862;29678
query_844.rq;5;27;60398;0;0
query_7725.rq;-1;-1;-1;-1;-1
query_6495.rq;16956;54066;44495267;736;10365
query_8299.rq;6630;20358;16447247;3361;19
query_471.rq;-1;-1;-1;-1;-1
query_9218.rq;634;2047;1641229;790;262
query_6282.rq;17922;68041;49453673;1705;1851
query_4310.rq;11595;38306;33232696;896;21751
query_4766.rq;1948;6105;4904747;3091;375
query_5798.rq;195;607;548169;568;8
query_2323.rq;50274;175267;127557206;14892;111
query_4063.rq;8;45;127641;0;0
query_10404.rq;502;1552;1303229;831;202
query_10937.rq;87260;278276;224401522;777;24716
query_10925.rq;6;22;59009;0;0
query_6116.rq;446;1366;1153548;1155;276
query_4133.rq;6815;21225;16917200;4151;32
query_5714.rq;-1;-1;-1;-1;-1
query_1146.rq;72749;229390;182607346;10229;351
query_10811.rq;-1;-1;-1;-1;-1
query_5143.rq;8;72;64358;0;0
query_4104.rq;42682;142221;109808054;746;12113
query_7153.rq;5523;17497;13825818;736;832
query_9592.rq;-1;-1;-1;-1;-1
query_71.rq;1;6;2532;5;1
query_2877.rq;22487;72638;60643175;3662;110
query_4662.rq;-1;-1;-1;-1;-1
query_3976.rq;447;1339;1121473;772;25
query_6215.rq;4;22;48657;0;0
query_7914.rq;2370;7216;5957368;617;414
query_3470.rq;46127;137140;115218664;5895;388
query_698.rq;35684;110906;89818674;2806;694
query_1765.rq;45699;144400;114151637;5261;405
query_308.rq;54059;158062;134965653;5511;490
query_10156.rq;22487;71345;60643175;3926;110
query_2741.rq;10;31;73661;31;1
query_8746.rq;3150;9776;8337112;815;1999
query_5383.rq;22487;72434;60643175;3848;110
query_11836.rq;-1;-1;-1;-1;-1
query_466.rq;22338;70492;58664188;1118;13991
query_11970.rq;10445;33402;26572484;2066;50
query_3513.rq;8;40;127641;0;0
query_324.rq;40163;167762;105950544;818;44622
query_6745.rq;18663;57115;47611631;899;2783
query_5388.rq;80769;245300;210416600;21551;1693
query_5898.rq;-1;-1;-1;-1;-1
query_3683.rq;-1;-1;-1;-1;-1
query_5122.rq;-1;-1;-1;-1;-1
query_6025.rq;1398;3710;3531023;2254;262
query_9758.rq;13226;47019;34882008;4223;98
query_1267.rq;13201;49043;34876599;5844;89
query_4926.rq;42357;143960;107491467;13363;531
query_11684.rq;12073;47924;32163613;4566;83
query_7357.rq;-1;-1;-1;-1;-1
query_9327.rq;336;847;875906;797;1
query_11960.rq;11581;28451;33582540;596;24027
query_1457.rq;-1;-1;-1;-1;-1
query_6960.rq;488;1207;1344704;214;482
query_2717.rq;12161;27123;30926066;1796;47
query_8416.rq;-1;-1;-1;-1;-1
query_7495.rq;-1;-1;-1;-1;-1
query_1920.rq;11;35;139601;0;0
query_1213.rq;298;658;816735;634;17
query_4364.rq;-1;-1;-1;-1;-1
query_552.rq;-1;-1;-1;-1;-1
