L2.txt;-1;-1;-1;-1;-1
F3.txt;422;37055;3237650;4569;58
S5.txt;655;105103;8153996;0;0
F1.txt;380;33327;2851239;5927;14
F2.txt;638;48383;4403283;7078;56
S1.txt;39;3306;362509;3305;5
L1.txt;7;541;69616;540;4
C1.txt;-1;-1;-1;-1;-1
S3.txt;601;101951;8498880;0;0
L4.txt;264;43158;3306188;484;573
C2.txt;-1;-1;-1;-1;-1
L5.txt;1166;177077;14703902;504;1310
S7.txt;3;40;37325;0;0
F5.txt;27;2528;283052;2508;34
L3.txt;4;221;36329;221;20
F4.txt;1194;72385;8207526;20552;232
S2.txt;238;16399;1821387;2013;109
S4.txt;870;64106;7138220;0;0
S6.txt;19;1509;192840;960;5
