L2.txt;3;6225;2374136;4115;1906
F3.txt;10;4946;7708833;4887;84
S5.txt;2;308;360510;0;0
F1.txt;20;6079;6434716;4393;16
F2.txt;3;2610;8222951;2606;63
S1.txt;3;433;780171;425;5
L1.txt;4;2546;3530080;2539;5
C1.txt;487;62925;8490017;62839;201
S3.txt;2;96;527083;0;0
L4.txt;2;138;4319396;126;602
C2.txt;574;62972;23797045;62752;22
L5.txt;3;1253;1451647;1193;2681
S7.txt;3;4473;19346111;4472;1
F5.txt;4;9226;45712992;9219;34
L3.txt;2;223;3507737;222;59
F4.txt;11;1354;7501978;1350;286
S2.txt;2;227;1335066;220;133
S4.txt;54;2786;2756326;2718;8
S6.txt;3;166;51461;123;120
