L2.txt;7;17479;3768244;16538;269
F3.txt;47;18556;16551327;9136;31
S5.txt;6;2909;463230;0;0
F1.txt;160;20433;31776644;0;0
F2.txt;14;3030;9229121;2997;20
S1.txt;13;1329;1522411;1299;4
L1.txt;26;3610;5675378;2402;1
C1.txt;30;16170;70648740;7322;201
S3.txt;6;985;629903;0;0
L4.txt;4;3261;5040812;3198;577
C2.txt;-1;-1;-1;-1;-1
L5.txt;25;625;1722510;585;343
S7.txt;7;1358;56535056;0;0
F5.txt;14;2479;60556887;2408;53
L3.txt;4;354;5583781;354;20
F4.txt;99;4571;8724279;1094;449
S2.txt;6;723;2550120;670;127
S4.txt;1507;85046;7605379;921;10
S6.txt;5360;108866;50650107;11514;89
